time,P,G(i),H_sun,T2m,WS10m,Int
20060705:1611,2159.5,303.67,25.3,28.78,2.9,0.0
20060705:1711,702.6,127.97,16.6,27.92,2.97,0.0
20060705:1811,260.5,47.97,8.38,26.5,3.1,0.0
20060705:1911,0.0,0.0,0.0,24.82,3.59,0.0
20060705:2011,0.0,0.0,0.0,23.65,3.93,0.0
20060705:2111,0.0,0.0,0.0,22.83,3.86,0.0
20060705:2211,0.0,0.0,0.0,22.08,3.72,0.0
20060705:2311,0.0,0.0,0.0,21.37,3.45,0.0
20060706:0011,0.0,0.0,0.0,20.74,3.1,0.0
20060706:0111,0.0,0.0,0.0,20.09,2.83,0.0
20060706:0211,0.0,0.0,0.0,19.35,2.69,0.0
20060706:0311,2.1,6.34,3.55,18.7,2.69,0.0
20060706:0411,447.3,70.59,11.3,18.86,2.69,0.0
20060706:0511,1232.5,186.91,19.74,20.24,2.55,0.0
20060706:0611,2885.2,377.87,28.55,22.2,2.9,0.0
20060706:0711,4549.5,578.23,37.34,23.85,3.52,0.0
20060706:0811,5974.5,763.53,45.66,25.27,4.28,0.0
20060706:0911,7006.6,906.78,52.77,26.26,4.69,0.0
20060706:1011,7538.0,989.96,57.59,27.14,4.48,0.0
20060706:1111,7591.0,1005.2,58.86,27.97,4.28,0.0
20060706:1211,7329.9,972.66,56.15,28.64,4.0,0.0
20060706:1311,6597.2,871.11,50.33,29.24,3.72,0.0
20060706:1411,5381.6,705.61,42.66,29.61,3.38,0.0
20060706:1511,3965.0,523.5,34.1,29.78,2.97,0.0
20060706:1611,2196.4,312.21,25.25,29.61,2.34,0.0
20060706:1711,676.3,127.08,16.54,28.59,1.31,0.0
20060706:1811,252.0,47.06,8.32,27.57,1.1,0.0
20060706:1911,0.0,0.0,0.0,25.59,2.0,0.0
20060706:2011,0.0,0.0,0.0,23.45,2.41,0.0
20060706:2111,0.0,0.0,0.0,22.24,2.76,0.0
20060706:2211,0.0,0.0,0.0,21.6,2.83,0.0
20060706:2311,0.0,0.0,0.0,20.99,2.83,0.0
20060707:0011,0.0,0.0,0.0,20.48,2.76,0.0
20060707:0111,0.0,0.0,0.0,19.98,2.62,0.0
20060707:0211,0.0,0.0,0.0,19.35,2.34,0.0
20060707:0311,0.0,1.81,3.44,18.64,2.28,0.0
20060707:0411,432.8,68.78,11.19,18.77,2.07,0.0
20060707:0511,1215.7,182.14,19.64,20.65,1.66,0.0
20060707:0611,2768.3,367.14,28.44,23.47,1.66,0.0
20060707:0711,4375.9,563.81,37.24,24.68,2.28,0.0
20060707:0811,5754.2,753.43,45.55,26.16,2.21,0.0
20060707:0911,6669.6,894.81,52.66,27.57,2.07,0.0
20060707:1011,7211.3,984.23,57.48,28.85,2.14,0.0
20060707:1111,6327.4,853.94,58.76,29.71,2.41,0.0
20060707:1211,6610.4,890.47,56.07,29.72,2.69,0.0
20060707:1311,5117.7,677.36,50.26,29.68,2.69,0.0
20060707:1411,3912.7,515.62,42.6,29.61,2.41,0.0
20060707:1511,2713.4,361.76,34.04,29.32,1.93,0.0
20060707:1611,492.1,79.46,25.2,28.63,1.17,0.0
20060707:1711,793.6,125.2,16.49,28.2,0.62,0.0
20060707:1811,258.9,47.97,8.26,27.36,1.24,0.0
20060707:1911,0.0,0.0,0.0,24.95,2.28,0.0
20060707:2011,0.0,0.0,0.0,23.56,2.34,0.0
20060707:2111,0.0,0.0,0.0,22.38,2.28,0.0
20060707:2211,0.0,0.0,0.0,21.52,2.21,0.0
20060707:2311,0.0,0.0,0.0,20.83,2.34,0.0
20060708:0011,0.0,0.0,0.0,20.01,2.41,0.0
20060708:0111,0.0,0.0,0.0,19.42,2.34,0.0
20060708:0211,0.0,0.0,0.0,18.91,2.28,0.0
20060708:0311,0.0,1.81,3.33,18.57,2.14,0.0
20060708:0411,79.2,20.82,11.08,18.81,1.45,0.0
20060708:0511,1134.8,162.86,19.53,20.36,0.97,0.0
20060708:0611,2592.9,341.47,28.34,21.87,1.31,0.0
20060708:0711,4255.2,548.06,37.13,23.47,1.66,0.0
20060708:0811,5626.0,733.26,45.44,24.96,2.0,0.0
20060708:0911,5916.9,778.3,52.55,26.08,2.28,0.0
20060708:1011,5807.3,766.3,57.37,26.77,2.41,0.0
20060708:1111,5998.1,794.54,58.65,27.18,2.48,0.0
20060708:1211,4679.5,611.19,55.97,27.13,2.69,0.0
20060708:1311,5390.0,687.89,50.18,24.41,3.93,0.0
20060708:1411,4072.6,515.06,42.53,23.31,3.93,0.0
20060708:1511,3488.3,445.04,33.98,23.26,3.52,0.0
20060708:1611,2023.8,273.27,25.14,23.16,3.66,0.0
20060708:1711,760.3,114.3,16.42,22.65,3.1,0.0
20060708:1811,94.9,23.53,8.19,21.98,2.55,0.0
20060708:1911,0.0,0.0,0.0,21.27,1.93,0.0
20060708:2011,0.0,0.0,0.0,20.36,1.59,0.0
20060708:2111,0.0,0.0,0.0,19.57,1.59,0.0
20060708:2211,0.0,0.0,0.0,18.84,1.52,0.0
20060708:2311,0.0,0.0,0.0,18.28,1.31,0.0
20060709:0011,0.0,0.0,0.0,17.85,1.24,0.0
20060709:0111,0.0,0.0,0.0,17.08,1.1,0.0
20060709:0211,0.0,0.0,0.0,17.2,0.69,0.0
20060709:0311,0.0,1.81,3.21,17.07,0.55,0.0
20060709:0411,218.9,40.73,10.97,16.94,0.34,0.0
20060709:0511,1171.7,169.42,19.42,18.2,0.07,0.0
20060709:0611,2769.6,364.93,28.22,19.79,0.28,0.0
20060709:0711,4208.1,539.93,37.02,21.22,0.97,0.0
20060709:0811,5627.2,736.85,45.32,22.4,0.83,0.0
20060709:0911,6257.5,833.81,52.43,23.12,0.83,0.0
20060709:1011,6308.6,848.22,57.25,24.34,0.9,0.0
20060709:1111,5415.0,723.27,58.54,25.37,0.83,0.0
20060709:1211,5541.3,742.54,55.88,26.06,0.9,0.0
20060709:1311,5023.1,666.34,50.1,26.7,1.17,0.0
20060709:1411,4612.5,607.52,42.46,27.1,1.38,0.0
20060709:1511,3741.8,492.71,33.92,26.97,1.52,0.0
20060709:1611,677.6,102.17,25.07,26.06,1.93,0.0
20060709:1711,548.5,85.78,16.35,24.79,1.31,0.0
20060709:1811,243.4,45.25,8.11,24.29,1.52,0.0
20060709:1911,0.0,0.0,0.0,24.27,1.52,0.0
20060709:2011,0.0,0.0,0.0,22.84,2.28,0.0
20060709:2111,0.0,0.0,0.0,22.17,2.55,0.0
20060709:2211,0.0,0.0,0.0,21.52,2.69,0.0
20060709:2311,0.0,0.0,0.0,21.17,2.76,0.0
20060710:0011,0.0,0.0,0.0,21.09,2.83,0.0
20060710:0111,0.0,0.0,0.0,20.98,2.76,0.0
20060710:0211,0.0,0.0,0.0,20.46,2.62,0.0
20060710:0311,0.0,1.81,3.09,20.12,2.41,0.0
20060710:0411,422.7,67.88,10.85,20.16,2.21,0.0
20060710:0511,1173.2,182.24,19.3,21.58,1.93,0.0
20060710:0611,2838.3,376.65,28.11,23.66,2.14,0.0
20060710:0711,4482.7,576.53,36.9,24.89,2.62,0.0
20060710:0811,5876.4,763.83,45.2,26.06,2.83,0.0
20060710:0911,6860.1,898.35,52.3,26.9,3.72,0.0
20060710:1011,6913.7,904.41,57.12,26.91,4.21,0.0
20060710:1111,5628.1,729.59,58.42,27.16,4.34,0.0
20060710:1211,7134.3,935.91,55.77,27.38,4.28,0.0
20060710:1311,6527.4,850.33,50.01,27.28,4.0,0.0
20060710:1411,3694.8,477.56,42.38,27.25,3.72,0.0
20060710:1511,3964.7,514.23,33.84,27.02,3.59,0.0
20060710:1611,2218.5,307.73,25.0,26.02,3.59,0.0
20060710:1711,692.0,125.8,16.28,24.5,3.59,0.0
20060710:1811,251.8,46.16,8.03,23.18,3.45,0.0
20060710:1911,0.0,0.0,0.0,21.41,2.55,0.0
20060710:2011,0.0,0.0,0.0,20.41,1.93,0.0
20060710:2111,0.0,0.0,0.0,19.52,1.52,0.0
20060710:2211,0.0,0.0,0.0,18.5,1.38,0.0
20060710:2311,0.0,0.0,0.0,17.49,1.45,0.0
20060711:0011,0.0,0.0,0.0,16.91,1.31,0.0
20060711:0111,0.0,0.0,0.0,16.54,1.17,0.0
20060711:0211,0.0,0.0,0.0,16.34,1.1,0.0
20060711:0311,0.0,1.81,2.97,15.98,1.17,0.0
20060711:0411,329.8,55.21,10.73,16.54,0.9,0.0
20060711:0511,1182.5,176.59,19.18,18.88,0.9,0.0
20060711:0611,2779.7,365.82,27.99,20.9,1.24,0.0
20060711:0711,4463.2,572.98,36.78,22.98,1.79,0.0
20060711:0811,5812.5,758.77,45.08,24.45,1.79,0.0
20060711:0911,6661.8,891.81,52.18,25.67,1.59,0.0
20060711:1011,1922.0,257.63,56.99,26.59,1.93,0.0
20060711:1111,6795.4,904.08,58.29,27.28,2.9,0.0
20060711:1211,7092.3,948.21,55.66,27.85,2.9,0.0
20060711:1311,5209.5,682.04,49.91,28.12,3.03,0.0
20060711:1411,4994.0,652.04,42.3,28.22,2.9,0.0
20060711:1511,3318.9,435.35,33.76,28.31,3.03,0.0
20060711:1611,1575.8,218.65,24.92,28.27,2.76,0.0
20060711:1711,748.8,116.13,16.2,27.88,2.07,0.0
20060711:1811,207.9,40.73,7.94,26.78,1.66,0.0
20060711:1911,0.0,0.0,0.0,25.5,2.07,0.0
20060711:2011,0.0,0.0,0.0,24.08,2.28,0.0
20060711:2111,0.0,0.0,0.0,23.17,2.14,0.0
20060711:2211,0.0,0.0,0.0,22.29,2.0,0.0
20060711:2311,0.0,0.0,0.0,21.64,1.93,0.0
20060712:0011,0.0,0.0,0.0,21.24,2.14,0.0
20060712:0111,0.0,0.0,0.0,20.83,3.03,0.0
20060712:0211,0.0,0.0,0.0,20.26,3.66,0.0
20060712:0311,2.1,6.34,2.84,19.48,3.66,0.0
20060712:0411,67.8,19.01,10.6,19.17,3.31,0.0
20060712:0511,1079.1,153.93,19.06,19.84,3.86,0.0
20060712:0611,2223.6,288.81,27.87,20.81,3.72,0.0
20060712:0711,3122.0,396.11,36.66,21.88,3.31,0.0
20060712:0811,5177.2,658.67,44.95,23.21,3.17,0.0
20060712:0911,6209.9,803.94,52.04,24.31,3.03,0.0
20060712:1011,6711.9,878.24,56.85,24.53,2.9,0.0
20060712:1111,4686.3,603.59,58.16,24.91,3.1,0.0
20060712:1211,6611.0,859.46,55.54,25.18,3.59,0.0
20060712:1311,6515.0,839.88,49.81,25.01,3.86,0.0
20060712:1411,5503.2,700.5,42.21,24.6,3.93,0.0
20060712:1511,4117.9,524.81,33.68,24.1,4.14,0.0
20060712:1611,2275.0,312.35,24.84,23.48,4.07,0.0
20060712:1711,658.0,123.52,16.11,22.78,3.52,0.0
20060712:1811,226.9,42.54,7.85,21.8,2.9,0.0
20060712:1911,0.0,0.0,0.0,20.83,2.41,0.0
20060712:2011,0.0,0.0,0.0,19.39,2.48,0.0
20060712:2111,0.0,0.0,0.0,18.29,2.41,0.0
20060712:2211,0.0,0.0,0.0,17.53,2.21,0.0
20060712:2311,0.0,0.0,0.0,16.91,2.07,0.0
20060713:0011,0.0,0.0,0.0,16.45,1.86,0.0
20060713:0111,0.0,0.0,0.0,15.98,1.59,0.0
20060713:0211,0.0,0.0,0.0,15.51,1.52,0.0
20060713:0311,0.0,1.81,2.7,15.06,1.38,0.0
20060713:0411,18.1,9.96,10.47,15.54,1.03,0.0
20060713:0511,252.9,45.41,18.93,17.81,0.83,0.0
20060713:0611,2319.5,303.79,27.74,19.85,0.83,0.0
20060713:0711,4167.7,538.47,36.53,22.12,0.76,0.0
20060713:0811,5575.2,733.71,44.82,23.71,0.9,0.0
20060713:0911,6391.5,855.61,51.9,24.92,1.17,0.0
20060713:1011,7116.1,968.18,56.71,25.88,1.38,0.0
20060713:1111,6890.8,934.9,58.02,26.66,1.59,0.0
20060713:1211,7041.3,953.97,55.42,27.03,1.79,0.0
20060713:1311,6488.2,866.07,49.7,27.41,2.07,0.0
20060713:1411,5355.6,700.56,42.11,27.31,2.41,0.0
20060713:1511,2669.7,350.14,33.59,26.77,2.83,0.0
20060713:1611,1271.9,176.37,24.75,25.6,3.31,0.0
20060713:1711,784.8,124.53,16.02,24.71,2.83,0.0
20060713:1811,251.0,46.16,7.75,23.69,2.83,0.0
20060713:1911,0.0,0.0,0.0,22.36,2.69,0.0
20060713:2011,0.0,0.0,0.0,21.02,2.55,0.0
20060713:2111,0.0,0.0,0.0,20.04,2.41,0.0
20060713:2211,0.0,0.0,0.0,19.25,2.07,0.0
20060713:2311,0.0,0.0,0.0,18.51,1.79,0.0
20060714:0011,0.0,0.0,0.0,18.02,1.52,0.0
20060714:0111,0.0,0.0,0.0,17.45,1.17,0.0
20060714:0211,0.0,0.0,0.0,17.12,1.17,0.0
20060714:0311,0.0,1.81,2.56,16.9,1.38,0.0
20060714:0411,253.1,45.25,10.33,16.9,1.59,0.0
20060714:0511,521.1,79.46,18.8,17.59,1.79,0.0
20060714:0611,2575.2,331.42,27.61,18.62,3.17,0.0
20060714:0711,1549.6,203.01,36.4,19.18,4.28,0.0
20060714:0811,750.1,107.84,44.68,19.35,4.62,0.0
20060714:0911,6497.2,808.11,51.76,19.96,5.24,0.0
20060714:1011,7853.9,987.39,56.56,20.22,5.52,0.0
20060714:1111,7910.0,996.04,57.88,20.71,5.79,0.0
20060714:1211,7224.5,901.19,55.29,20.36,6.0,0.0
20060714:1311,5724.7,707.89,49.59,20.57,6.07,0.0
20060714:1411,5181.8,639.1,42.01,20.66,5.93,0.0
20060714:1511,3881.7,483.7,33.49,20.71,5.72,0.0
20060714:1611,2138.4,285.34,24.65,20.52,5.31,0.0
20060714:1711,717.8,124.53,15.92,20.15,4.76,0.0
20060714:1811,229.7,42.54,7.65,19.63,3.86,0.0
20060714:1911,0.0,0.0,0.0,18.53,3.38,0.0
20060714:2011,0.0,0.0,0.0,17.78,2.9,0.0
20060714:2111,0.0,0.0,0.0,17.01,2.69,0.0
20060714:2211,0.0,0.0,0.0,16.57,2.41,0.0
20060714:2311,0.0,0.0,0.0,16.18,2.21,0.0
20060715:0011,0.0,0.0,0.0,15.46,2.14,0.0
20060715:0111,0.0,0.0,0.0,14.87,2.14,0.0
20060715:0211,0.0,0.0,0.0,14.36,2.07,0.0
20060715:0311,0.0,2.72,2.42,13.79,1.93,0.0
20060715:0411,334.5,55.21,10.2,14.02,1.79,0.0
20060715:0511,938.2,131.78,18.66,15.92,1.93,0.0
20060715:0611,2929.9,376.83,27.47,17.38,2.9,0.0
20060715:0711,4641.9,577.68,36.26,18.25,2.69,0.0
20060715:0811,6028.8,755.21,44.54,19.09,3.03,0.0
20060715:0911,6805.3,860.03,51.61,19.63,3.45,0.0
20060715:1011,1377.8,183.52,56.4,19.93,3.66,0.0
20060715:1111,887.8,124.87,57.72,20.06,4.0,0.0
20060715:1211,4417.4,550.72,55.15,20.16,4.34,0.0
20060715:1311,6387.2,798.58,49.47,20.25,4.48,0.0
20060715:1411,3680.7,458.33,41.9,20.2,4.48,0.0
20060715:1511,3923.4,489.79,33.39,20.2,4.62,0.0
20060715:1611,2279.1,306.18,24.55,19.86,4.9,0.0
20060715:1711,639.8,120.81,15.81,19.03,4.9,0.0
20060715:1811,218.2,40.73,7.53,18.02,4.14,0.0
20060715:1911,0.0,0.0,0.0,16.61,3.66,0.0
20060715:2011,0.0,0.0,0.0,15.52,2.76,0.0
20060715:2111,0.0,0.0,0.0,14.58,2.48,0.0
20060715:2211,0.0,0.0,0.0,13.91,2.41,0.0
20060715:2311,0.0,0.0,0.0,13.49,2.34,0.0
20060716:0011,0.0,0.0,0.0,13.21,2.28,0.0
20060716:0111,0.0,0.0,0.0,13.07,2.21,0.0
20060716:0211,0.0,0.0,0.0,12.95,2.21,0.0
20060716:0311,6.0,7.24,2.27,12.92,2.28,0.0
20060716:0411,278.5,47.97,10.05,13.62,2.21,0.0
20060716:0511,1093.3,178.04,18.52,14.96,2.07,0.0
20060716:0611,2330.8,298.19,27.33,16.81,2.76,0.0
20060716:0711,2322.9,292.69,36.12,17.65,3.93,0.0
20060716:0811,1658.8,214.98,44.4,18.25,4.69,0.0
20060716:0911,1917.1,246.26,51.45,18.65,4.07,0.0
20060716:1011,1919.8,246.9,56.24,19.1,4.48,0.0
20060716:1111,6431.4,803.84,57.57,19.57,4.69,0.0
20060716:1211,3516.6,439.58,55.0,20.27,4.76,0.0
20060716:1311,5652.1,706.29,49.34,21.02,4.62,0.0
20060716:1411,4613.1,574.88,41.78,21.1,4.41,0.0
20060716:1511,3882.9,487.67,33.28,20.96,4.14,0.0
20060716:1611,2230.8,301.34,24.44,20.66,3.86,0.0
20060716:1711,646.0,120.89,15.7,20.16,3.79,0.0
20060716:1811,216.7,40.73,7.42,19.27,3.24,0.0
20060716:1911,0.0,0.0,0.0,17.79,3.24,0.0
20060716:2011,0.0,0.0,0.0,16.54,2.9,0.0
20060716:2111,0.0,0.0,0.0,15.63,2.48,0.0
20060716:2211,0.0,0.0,0.0,14.73,2.21,0.0
20060716:2311,0.0,0.0,0.0,13.95,2.07,0.0
20060717:0011,0.0,0.0,0.0,13.21,1.93,0.0
20060717:0111,0.0,0.0,0.0,12.51,1.86,0.0
20060717:0211,0.0,0.0,0.0,11.78,1.72,0.0
20060717:0311,0.0,0.0,0.0,11.52,1.38,0.0
20060717:0411,343.6,56.11,9.91,12.66,0.83,0.0
20060717:0511,1117.1,173.84,18.38,14.25,0.48,0.0
20060717:0611,2847.5,370.48,27.19,16.8,0.69,0.0
20060717:0711,4524.9,571.2,35.98,18.18,1.17,0.0
20060717:0811,5958.4,762.02,44.25,19.75,1.59,0.0
20060717:0911,6976.6,910.38,51.3,21.2,1.86,0.0
20060717:1011,7464.0,991.52,56.07,22.48,1.86,0.0
20060717:1111,7544.9,1008.27,57.4,23.61,2.0,0.0
20060717:1211,7267.0,965.02,54.85,24.46,2.28,0.0
20060717:1311,6294.3,821.1,49.21,24.98,2.62,0.0
20060717:1411,5392.0,694.23,41.66,25.18,2.9,0.0
20060717:1511,3688.7,476.12,33.16,25.09,2.9,0.0
20060717:1611,1861.2,253.77,24.32,24.68,3.03,0.0
20060717:1711,711.1,122.58,15.58,23.92,2.9,0.0
20060717:1811,199.5,38.92,7.29,22.78,2.28,0.0
20060717:1911,0.0,0.0,0.0,21.18,1.72,0.0
20060717:2011,0.0,0.0,0.0,19.18,1.31,0.0
20060717:2111,0.0,0.0,0.0,17.63,1.52,0.0
20060717:2211,0.0,0.0,0.0,16.1,2.07,0.0
20060717:2311,0.0,0.0,0.0,15.49,2.41,0.0
20060718:0011,0.0,0.0,0.0,15.22,2.55,0.0
20060718:0111,0.0,0.0,0.0,15.11,2.69,0.0
20060718:0211,0.0,0.0,0.0,15.13,2.83,0.0
20060718:0311,0.0,0.0,0.0,15.05,2.76,0.0
20060718:0411,303.9,51.59,9.76,15.48,2.62,0.0
20060718:0511,1078.6,174.07,18.23,17.31,2.34,0.0
20060718:0611,2874.8,375.42,27.05,19.97,2.76,0.0
20060718:0711,4569.3,576.7,35.83,22.2,3.38,0.0
20060718:0811,5995.5,761.13,44.09,23.93,4.21,0.0
20060718:0911,7050.7,904.24,51.13,25.11,5.03,0.0
20060718:1011,7646.5,990.76,55.9,26.0,5.31,0.0
20060718:1111,7739.5,1007.59,57.23,26.68,5.38,0.0
20060718:1211,7427.1,964.26,54.7,27.09,5.45,0.0
20060718:1311,6753.9,869.4,49.06,27.14,5.45,0.0
20060718:1411,5506.3,701.9,41.53,26.89,5.38,0.0
20060718:1511,4092.3,524.39,33.04,26.34,5.31,0.0
20060718:1611,2231.4,309.44,24.2,25.51,5.03,0.0
20060718:1711,609.7,118.33,15.46,24.49,4.48,0.0
20060718:1811,198.9,38.92,7.16,23.46,3.52,0.0
20060718:1911,0.0,0.0,0.0,22.08,2.83,0.0
20060718:2011,0.0,0.0,0.0,20.92,2.41,0.0
20060718:2111,0.0,0.0,0.0,20.03,2.28,0.0
20060718:2211,0.0,0.0,0.0,19.23,2.14,0.0
20060718:2311,0.0,0.0,0.0,18.52,2.07,0.0
20060719:0011,0.0,0.0,0.0,17.88,1.93,0.0
20060719:0111,0.0,0.0,0.0,17.37,1.79,0.0
20060719:0211,0.0,0.0,0.0,16.85,1.79,0.0
20060719:0311,0.0,0.0,0.0,16.54,1.72,0.0
20060719:0411,308.8,52.49,9.6,16.61,1.45,0.0
20060719:0511,1055.0,172.85,18.08,18.53,1.17,0.0
20060719:0611,2816.7,371.9,26.9,20.52,1.38,0.0
20060719:0711,3889.0,498.43,35.68,22.19,1.45,0.0
20060719:0811,4987.0,641.96,43.94,23.66,2.07,0.0
20060719:0911,5436.2,706.13,50.97,24.63,2.28,0.0
20060719:1011,5506.2,721.1,55.73,25.66,2.28,0.0
20060719:1111,4728.4,617.2,57.06,26.25,2.34,0.0
20060719:1211,5368.0,706.79,54.53,27.03,2.28,0.0
20060719:1311,5578.0,736.41,48.92,27.36,2.14,0.0
20060719:1411,4941.3,648.54,41.4,27.84,2.14,0.0
20060719:1511,3691.0,485.59,32.91,27.86,2.14,0.0
20060719:1611,2176.8,307.3,24.08,27.48,2.48,0.0
20060719:1711,598.2,117.57,15.33,26.54,2.83,0.0
20060719:1811,190.6,38.01,7.03,25.15,2.76,0.0
20060719:1911,0.0,0.0,0.0,23.68,2.34,0.0
20060719:2011,0.0,0.0,0.0,22.32,2.07,0.0
20060719:2111,0.0,0.0,0.0,21.38,2.14,0.0
20060719:2211,0.0,0.0,0.0,20.8,2.62,0.0
20060719:2311,0.0,0.0,0.0,20.52,3.17,0.0
20060720:0011,0.0,0.0,0.0,20.13,3.31,0.0
20060720:0111,0.0,0.0,0.0,19.66,3.38,0.0
20060720:0211,0.0,0.0,0.0,19.27,3.31,0.0
20060720:0311,0.0,0.0,0.0,18.88,3.24,0.0
20060720:0411,333.5,56.11,9.44,18.92,3.1,0.0
20060720:0511,1071.2,168.26,17.93,19.98,2.9,0.0
20060720:0611,2746.0,360.53,26.75,21.73,3.31,0.0
20060720:0711,4402.8,561.52,35.52,24.22,3.31,0.0
20060720:0811,5813.8,754.51,43.77,26.19,2.97,0.0
20060720:0911,6566.4,874.26,50.79,28.01,2.62,0.0
20060720:1011,6442.1,872.41,55.54,29.5,2.14,0.0
20060720:1111,4825.5,646.86,56.87,30.57,2.0,0.0
20060720:1211,6032.2,823.76,54.36,31.14,1.79,0.0
20060720:1311,5679.2,773.75,48.77,31.55,1.59,0.0
20060720:1411,3383.4,454.29,41.26,31.55,1.38,0.0
20060720:1511,2883.3,389.49,32.78,31.7,1.45,0.0
20060720:1611,1748.3,247.12,23.95,30.68,1.79,0.0
20060720:1711,709.6,117.73,15.2,29.71,2.14,0.0
20060720:1811,193.5,38.92,6.89,28.41,2.07,0.0
20060720:1911,0.0,0.0,0.0,26.67,1.79,0.0
20060720:2011,0.0,0.0,0.0,24.71,1.93,0.0
20060720:2111,0.0,0.0,0.0,22.99,2.07,0.0
20060720:2211,0.0,0.0,0.0,21.65,2.14,0.0
20060720:2311,0.0,0.0,0.0,20.73,2.28,0.0
20060721:0011,0.0,0.0,0.0,20.13,2.34,0.0
20060721:0111,0.0,0.0,0.0,19.87,2.41,0.0
20060721:0211,0.0,0.0,0.0,19.61,2.41,0.0
20060721:0311,0.0,0.0,0.0,19.41,2.34,0.0
20060721:0411,332.1,56.11,9.28,19.6,2.14,0.0
20060721:0511,574.7,87.57,17.77,21.23,1.52,0.0
20060721:0611,286.4,51.08,26.59,23.99,0.62,0.0
20060721:0711,657.3,99.33,35.36,24.94,0.76,0.0
20060721:0811,1929.4,258.55,43.61,26.43,1.52,0.0
20060721:0911,4120.4,538.51,50.62,27.24,2.28,0.0
20060721:1011,6934.0,937.85,55.36,28.03,2.14,0.0
20060721:1111,5713.3,761.18,56.69,29.22,2.62,0.0
20060721:1211,7045.2,944.23,54.19,29.97,3.52,0.0
20060721:1311,3349.5,435.62,48.61,28.44,4.48,0.0
20060721:1411,304.4,53.92,41.11,26.49,3.59,0.0
20060721:1511,1492.7,202.45,32.64,25.63,3.1,0.0
20060721:1611,1413.2,194.74,23.81,25.19,2.83,0.0
20060721:1711,718.2,114.47,15.05,24.92,2.34,0.0
20060721:1811,204.1,39.82,6.74,24.42,1.79,0.0
20060721:1911,0.0,0.0,0.0,24.14,1.52,0.0
20060721:2011,0.0,0.0,0.0,22.9,1.38,0.0
20060721:2111,0.0,0.0,0.0,21.76,1.72,0.0
20060721:2211,0.0,0.0,0.0,21.1,2.14,0.0
20060721:2311,0.0,0.0,0.0,20.85,2.48,0.0
20060722:0011,0.0,0.0,0.0,20.39,2.34,0.0
20060722:0111,0.0,0.0,0.0,20.06,2.07,0.0
20060722:0211,0.0,0.0,0.0,19.69,2.07,0.0
20060722:0311,0.0,0.0,0.0,19.18,2.28,0.0
20060722:0411,318.7,54.3,9.12,19.31,2.34,0.0
20060722:0511,1034.3,154.76,17.61,20.19,2.41,0.0
20060722:0611,2341.1,306.84,26.43,21.42,2.97,0.0
20060722:0711,2714.0,345.73,35.2,21.5,3.24,0.0
20060722:0811,5189.1,656.46,43.44,22.75,3.52,0.0
20060722:0911,5785.3,743.22,50.44,23.86,3.17,0.0
20060722:1011,3435.1,442.92,55.16,25.15,3.17,0.0
20060722:1111,4222.1,544.13,56.49,25.88,3.52,0.0
20060722:1211,4855.6,625.62,54.0,26.14,3.79,0.0
20060722:1311,5731.8,740.1,48.44,26.24,3.79,0.0
20060722:1411,4576.6,586.46,40.96,26.19,3.86,0.0
20060722:1511,3319.7,429.03,32.5,26.02,3.79,0.0
20060722:1611,1978.5,272.31,23.66,25.46,3.66,0.0
20060722:1711,644.2,116.55,14.91,24.87,3.31,0.0
20060722:1811,191.8,38.01,6.58,23.98,2.55,0.0
20060722:1911,0.0,0.0,0.0,22.56,1.93,0.0
20060722:2011,0.0,0.0,0.0,21.24,1.66,0.0
20060722:2111,0.0,0.0,0.0,19.83,1.31,0.0
20060722:2211,0.0,0.0,0.0,18.67,1.03,0.0
20060722:2311,0.0,0.0,0.0,18.39,0.9,0.0
20060723:0011,0.0,0.0,0.0,17.47,1.03,0.0
20060723:0111,0.0,0.0,0.0,16.58,1.24,0.0
20060723:0211,0.0,0.0,0.0,15.96,1.24,0.0
20060723:0311,0.0,0.0,0.0,15.84,1.24,0.0
20060723:0411,9.5,8.15,8.95,16.77,1.17,0.0
20060723:0511,522.6,80.0,17.45,17.93,1.1,0.0
20060723:0611,1702.0,224.51,26.27,18.97,1.03,0.0
20060723:0711,3462.5,443.38,35.04,20.63,0.76,0.0
20060723:0811,5598.2,737.03,43.27,23.1,0.69,0.0
20060723:0911,6170.6,838.71,50.25,24.98,0.34,0.0
20060723:1011,5555.7,754.8,54.97,26.45,0.34,0.0
20060723:1111,6201.0,857.44,56.29,27.53,0.41,0.0
20060723:1211,6108.6,840.13,53.82,28.34,0.69,0.0
20060723:1311,5809.2,787.92,48.27,28.9,1.1,0.0
20060723:1411,4413.4,585.35,40.8,28.94,1.45,0.0
20060723:1511,3290.7,436.7,32.34,28.87,1.72,0.0
20060723:1611,2014.2,284.55,23.52,28.52,2.14,0.0
20060723:1711,641.8,115.27,14.75,27.73,2.21,0.0
20060723:1811,170.2,35.3,6.43,26.59,2.14,0.0
20060723:1911,0.0,0.0,0.0,25.18,2.21,0.0
20060723:2011,0.0,0.0,0.0,24.02,2.0,0.0
20060723:2111,0.0,0.0,0.0,23.04,2.0,0.0
20060723:2211,0.0,0.0,0.0,22.51,2.34,0.0
20060723:2311,0.0,0.0,0.0,22.18,2.69,0.0
20060724:0011,0.0,0.0,0.0,22.0,2.62,0.0
20060724:0111,0.0,0.0,0.0,21.63,2.48,0.0
20060724:0211,0.0,0.0,0.0,21.24,2.41,0.0
20060724:0311,0.0,0.0,0.0,20.68,2.34,0.0
