time,P,G(i),H_sun,T2m,WS10m,Int
20090606:2311,0.0,0.0,0.0,8.48,4.21,0.0
20090607:0011,0.0,0.0,0.0,8.35,4.21,0.0
20090607:0111,0.0,0.0,0.0,8.36,3.93,0.0
20090607:0211,0.0,0.0,0.0,8.33,3.59,0.0
20090607:0311,0.0,2.72,4.3,8.3,3.38,0.0
20090607:0411,33.7,12.67,12.13,8.33,3.17,0.0
20090607:0511,529.8,77.57,20.62,8.52,2.83,0.0
20090607:0611,592.7,85.14,29.44,8.86,2.28,0.0
20090607:0711,876.8,118.25,38.21,9.1,2.48,0.0
20090607:0811,1091.6,142.84,46.45,9.39,3.45,0.0
20090607:0911,1354.2,173.11,53.4,9.86,3.38,0.0
20090607:1011,1839.3,228.93,57.93,9.86,2.55,0.0
20090607:1111,865.3,117.3,58.82,10.13,3.24,0.0
20090607:1211,717.5,100.27,55.75,10.38,2.97,0.0
20090607:1311,652.4,92.71,49.69,10.36,2.28,0.0
20090607:1411,732.1,102.17,41.9,10.58,2.21,0.0
20090607:1511,731.9,102.17,33.29,10.56,1.93,0.0
20090607:1611,523.9,77.57,24.44,10.6,1.93,0.0
20090607:1711,391.4,61.49,15.76,10.5,1.86,0.0
20090607:1811,107.6,24.44,7.61,10.35,1.86,0.0
20090607:1911,0.0,0.0,0.0,9.5,2.21,0.0
20090607:2011,0.0,0.0,0.0,9.38,2.0,0.0
20090607:2111,0.0,0.0,0.0,9.3,1.93,0.0
20090607:2211,0.0,0.0,0.0,9.25,1.93,0.0
20090607:2311,0.0,0.0,0.0,9.18,1.72,0.0
20090608:0011,0.0,0.0,0.0,9.16,1.66,0.0
20090608:0111,0.0,0.0,0.0,9.17,1.72,0.0
20090608:0211,0.0,0.0,0.0,9.14,1.86,0.0
20090608:0311,0.0,2.72,4.36,9.07,1.79,0.0
20090608:0411,454.0,68.78,12.18,9.2,1.72,0.0
20090608:0511,400.6,62.43,20.67,9.78,2.07,0.0
20090608:0611,960.7,128.65,29.48,10.5,2.41,0.0
20090608:0711,2753.7,336.07,38.26,13.07,4.41,0.0
20090608:0811,4186.3,506.5,46.5,14.24,4.34,0.0
20090608:0911,7348.9,901.69,53.47,15.58,4.9,0.0
20090608:1011,6661.5,821.35,58.02,16.54,4.69,0.0
20090608:1111,5687.9,702.59,58.92,16.93,4.0,0.0
20090608:1211,887.2,122.98,55.85,16.75,4.76,0.0
20090608:1311,2062.2,258.1,49.79,14.54,5.03,0.0
20090608:1411,2541.5,314.36,42.0,14.76,4.07,0.0
20090608:1511,4090.1,501.41,33.39,15.63,4.28,0.0
20090608:1611,2191.5,293.49,24.54,15.92,3.79,0.0
20090608:1711,573.8,110.35,15.86,15.75,2.76,0.0
20090608:1811,201.4,38.01,7.71,14.9,2.14,0.0
20090608:1911,0.0,0.0,0.0,13.6,1.79,0.0
20090608:2011,0.0,0.0,0.0,12.26,2.0,0.0
20090608:2111,0.0,0.0,0.0,11.0,2.07,0.0
20090608:2211,0.0,0.0,0.0,10.15,2.0,0.0
20090608:2311,0.0,0.0,0.0,9.47,1.93,0.0
20090609:0011,0.0,0.0,0.0,9.01,1.93,0.0
20090609:0111,0.0,0.0,0.0,8.67,1.93,0.0
20090609:0211,0.0,0.0,0.0,8.28,1.79,0.0
20090609:0311,0.0,3.62,4.41,7.77,1.93,0.0
20090609:0411,531.3,77.84,12.22,8.54,1.72,0.0
20090609:0511,1433.8,202.2,20.71,11.74,1.59,0.0
20090609:0611,3277.4,413.35,29.52,14.46,1.93,0.0
20090609:0711,4937.1,605.38,38.3,15.76,3.03,0.0
20090609:0811,5679.0,702.03,46.55,17.43,3.52,0.0
20090609:0911,6955.0,875.35,53.53,18.94,3.72,0.0
20090609:1011,5199.0,650.63,58.09,20.14,4.07,0.0
20090609:1111,2190.5,281.6,59.01,21.05,4.41,0.0
20090609:1211,4298.3,538.58,55.95,21.59,4.83,0.0
20090609:1311,2252.8,286.65,49.89,19.43,4.62,0.0
20090609:1411,1357.1,179.74,42.1,18.32,3.79,0.0
20090609:1511,1590.7,206.68,33.48,17.4,3.38,0.0
20090609:1611,305.5,52.03,24.63,16.76,2.97,0.0
20090609:1711,74.4,19.87,15.96,16.33,2.76,0.0
20090609:1811,92.4,22.63,7.8,15.84,2.69,0.0
20090609:1911,0.0,0.0,0.0,15.59,1.45,0.0
20090609:2011,0.0,0.0,0.0,15.28,1.93,0.0
20090609:2111,0.0,0.0,0.0,14.81,2.55,0.0
20090609:2211,0.0,0.0,0.0,14.25,2.76,0.0
20090609:2311,0.0,0.0,0.0,13.56,3.17,0.0
20090610:0011,0.0,0.0,0.0,12.78,3.1,0.0
20090610:0111,0.0,0.0,0.0,12.07,2.69,0.0
20090610:0211,0.0,0.0,0.0,11.57,2.48,0.0
20090610:0311,54.1,16.29,4.45,11.32,2.55,0.0
20090610:0411,477.7,72.41,12.26,12.08,2.69,0.0
20090610:0511,1422.6,204.15,20.74,13.54,2.76,0.0
20090610:0611,3354.3,421.77,29.55,15.24,3.31,0.0
20090610:0711,5184.3,632.88,38.33,16.53,4.21,0.0
20090610:0811,6475.0,799.99,46.59,17.94,4.28,0.0
20090610:0911,6343.2,788.98,53.58,19.12,4.69,0.0
20090610:1011,4660.2,578.96,58.16,19.99,5.03,0.0
20090610:1111,1784.3,231.76,59.09,20.3,5.1,0.0
20090610:1211,4920.4,612.09,56.04,20.46,5.1,0.0
20090610:1311,5382.4,669.4,49.98,20.51,4.9,0.0
20090610:1411,5591.0,692.69,42.19,20.33,4.83,0.0
20090610:1511,3631.5,452.17,33.57,19.0,4.62,0.0
20090610:1611,1729.7,228.33,24.72,17.87,3.31,0.0
20090610:1711,787.9,117.85,16.05,17.34,2.0,0.0
20090610:1811,52.2,16.29,7.89,16.98,1.52,0.0
20090610:1911,0.0,0.0,0.0,16.07,1.38,0.0
20090610:2011,0.0,0.0,0.0,14.31,1.17,0.0
20090610:2111,0.0,0.0,0.0,12.8,1.45,0.0
20090610:2211,0.0,0.0,0.0,12.18,1.31,0.0
20090610:2311,0.0,0.0,0.0,12.81,0.97,0.0
20090611:0011,0.0,0.0,0.0,10.69,1.45,0.0
20090611:0111,0.0,0.0,0.0,9.42,1.79,0.0
20090611:0211,0.0,0.0,0.0,9.01,1.93,0.0
20090611:0311,19.0,9.96,4.49,9.21,2.21,0.0
20090611:0411,465.1,70.59,12.29,11.0,2.28,0.0
20090611:0511,1413.8,210.03,20.77,13.86,2.34,0.0
20090611:0611,3007.2,378.93,29.58,15.97,3.03,0.0
20090611:0711,4099.8,503.98,38.36,16.94,3.66,0.0
20090611:0811,3440.5,427.06,46.63,18.28,3.93,0.0
20090611:0911,1686.0,219.47,53.63,19.26,4.07,0.0
20090611:1011,1393.4,185.41,58.22,20.36,4.69,0.0
20090611:1111,2283.8,291.38,59.17,20.19,4.83,0.0
20090611:1211,4318.9,533.15,56.12,17.83,4.21,0.0
20090611:1311,993.5,136.22,50.07,17.49,3.24,0.0
20090611:1411,5154.8,634.67,42.27,17.99,4.0,0.0
20090611:1511,1504.0,197.04,33.66,18.46,4.28,0.0
20090611:1611,394.7,63.38,24.81,16.88,4.48,0.0
20090611:1711,278.2,48.24,16.13,15.57,4.14,0.0
20090611:1811,208.4,38.92,7.98,14.87,4.41,0.0
20090611:1911,0.0,0.0,0.0,13.97,4.55,0.0
20090611:2011,0.0,0.0,0.0,13.25,5.03,0.0
20090611:2111,0.0,0.0,0.0,12.24,5.79,0.0
20090611:2211,0.0,0.0,0.0,10.81,5.72,0.0
20090611:2311,0.0,0.0,0.0,9.33,6.9,0.0
20090612:0011,0.0,0.0,0.0,8.66,7.52,0.0
20090612:0111,0.0,0.0,0.0,8.22,7.17,0.0
20090612:0211,0.0,0.0,0.0,8.06,6.9,0.0
20090612:0311,66.7,18.1,4.52,8.02,6.69,0.0
20090612:0411,33.8,12.67,12.32,8.16,6.76,0.0
20090612:0511,365.2,57.7,20.79,8.59,6.55,0.0
20090612:0611,1163.0,150.37,29.6,9.51,8.21,0.0
20090612:0711,3144.7,373.08,38.39,10.43,8.69,0.0
20090612:0811,3564.6,422.37,46.66,11.04,7.93,0.0
20090612:0911,2553.9,309.17,53.66,11.57,8.28,0.0
20090612:1011,4935.8,584.79,58.28,12.53,8.14,0.0
20090612:1111,5084.0,604.96,59.24,13.24,7.79,0.0
20090612:1211,3712.3,445.38,56.2,13.5,7.59,0.0
20090612:1311,5585.5,665.63,50.15,13.34,6.55,0.0
20090612:1411,5658.6,673.39,42.35,13.6,6.34,0.0
20090612:1511,2244.0,276.71,33.74,13.06,6.07,0.0
20090612:1611,342.8,55.81,24.89,12.46,4.97,0.0
20090612:1711,747.2,106.18,16.21,11.11,5.86,0.0
20090612:1811,107.6,24.44,8.06,10.66,5.45,0.0
20090612:1911,0.0,0.0,0.0,10.87,5.72,0.0
20090612:2011,0.0,0.0,0.0,9.87,6.14,0.0
20090612:2111,0.0,0.0,0.0,9.46,6.55,0.0
20090612:2211,0.0,0.0,0.0,9.26,6.69,0.0
20090612:2311,0.0,0.0,0.0,9.11,6.76,0.0
20090613:0011,0.0,0.0,0.0,9.05,6.48,0.0
20090613:0111,0.0,0.0,0.0,9.24,6.41,0.0
20090613:0211,0.0,0.0,0.0,9.45,6.41,0.0
20090613:0311,0.0,3.62,4.55,9.71,6.62,0.0
20090613:0411,33.3,12.67,12.34,10.06,6.28,0.0
20090613:0511,169.9,33.11,20.81,10.33,6.69,0.0
20090613:0611,543.0,79.46,29.62,10.17,6.69,0.0
20090613:0711,801.5,109.73,38.4,10.42,6.83,0.0
20090613:0811,982.0,130.55,46.68,10.56,6.62,0.0
20090613:0911,956.8,127.71,53.7,10.68,6.83,0.0
20090613:1011,881.9,119.19,58.33,10.89,7.17,0.0
20090613:1111,928.9,124.87,59.3,11.44,7.24,0.0
20090613:1211,828.7,113.52,56.27,11.86,7.1,0.0
20090613:1311,876.7,119.19,50.22,12.08,6.97,0.0
20090613:1411,680.0,96.49,42.43,12.61,6.83,0.0
20090613:1511,638.7,91.76,33.81,13.0,6.9,0.0
20090613:1611,685.7,97.44,24.96,13.31,6.83,0.0
20090613:1711,356.7,57.7,16.29,13.3,6.62,0.0
20090613:1811,112.4,25.34,8.14,12.93,6.41,0.0
20090613:1911,0.0,0.0,0.0,12.41,6.0,0.0
20090613:2011,0.0,0.0,0.0,12.08,5.79,0.0
20090613:2111,0.0,0.0,0.0,11.6,5.59,0.0
20090613:2211,0.0,0.0,0.0,11.12,5.31,0.0
20090613:2311,0.0,0.0,0.0,10.61,5.03,0.0
20090614:0011,0.0,0.0,0.0,10.01,4.83,0.0
20090614:0111,0.0,0.0,0.0,9.4,4.69,0.0
20090614:0211,0.0,0.0,0.0,8.87,4.69,0.0
20090614:0311,38.9,13.58,4.57,8.48,4.48,0.0
20090614:0411,524.6,76.93,12.35,8.71,4.48,0.0
20090614:0511,848.7,115.22,20.82,9.47,5.45,0.0
20090614:0611,2671.1,325.43,29.63,10.42,5.66,0.0
20090614:0711,5015.2,593.78,38.42,11.6,5.66,0.0
20090614:0811,6685.4,798.45,46.7,12.74,5.52,0.0
20090614:0911,7883.5,957.09,53.73,14.14,5.66,0.0
20090614:1011,8172.6,1003.07,58.37,15.49,5.86,0.0
20090614:1111,8302.6,1024.75,59.35,16.51,6.0,0.0
20090614:1211,7135.1,875.41,56.34,17.36,6.21,0.0
20090614:1311,4737.4,576.8,50.29,17.96,6.9,0.0
20090614:1411,2525.6,314.96,42.5,17.64,6.21,0.0
20090614:1511,948.0,130.55,33.88,17.52,5.1,0.0
20090614:1611,1328.9,176.67,25.03,17.52,4.55,0.0
20090614:1711,462.3,71.89,16.36,17.06,3.72,0.0
20090614:1811,80.5,20.82,8.21,16.29,3.45,0.0
20090614:1911,0.0,0.0,0.0,14.9,3.1,0.0
20090614:2011,0.0,0.0,0.0,14.3,3.03,0.0
20090614:2111,0.0,0.0,0.0,13.97,3.03,0.0
20090614:2211,0.0,0.0,0.0,13.54,2.9,0.0
20090614:2311,0.0,0.0,0.0,12.58,2.83,0.0
20090615:0011,0.0,0.0,0.0,12.05,2.76,0.0
20090615:0111,0.0,0.0,0.0,11.45,2.69,0.0
20090615:0211,0.0,0.0,0.0,10.95,2.62,0.0
20090615:0311,101.3,23.53,4.58,10.62,2.55,0.0
20090615:0411,509.9,76.03,12.36,11.15,2.55,0.0
20090615:0511,1408.6,194.73,20.83,12.44,2.62,0.0
20090615:0611,3299.0,411.02,29.63,13.98,4.0,0.0
20090615:0711,5115.6,620.53,38.42,15.0,4.07,0.0
20090615:0811,6516.6,797.93,46.71,15.88,4.14,0.0
20090615:0911,7605.9,945.4,53.75,16.71,4.28,0.0
20090615:1011,7343.2,917.8,58.4,17.34,4.21,0.0
20090615:1111,7331.4,919.53,59.4,17.79,4.14,0.0
20090615:1211,5190.0,643.23,56.4,18.22,4.0,0.0
20090615:1311,5929.5,736.37,50.36,18.53,4.0,0.0
20090615:1411,5699.4,705.6,42.56,18.62,3.79,0.0
20090615:1511,3246.9,405.61,33.95,18.46,3.72,0.0
20090615:1611,1350.6,180.08,25.1,17.86,3.03,0.0
20090615:1711,386.7,62.43,16.43,16.84,2.34,0.0
20090615:1811,58.1,17.2,8.27,15.66,2.48,0.0
20090615:1911,0.0,0.0,0.0,13.94,2.0,0.0
20090615:2011,0.0,0.0,0.0,13.21,1.59,0.0
20090615:2111,0.0,0.0,0.0,12.69,1.45,0.0
20090615:2211,0.0,0.0,0.0,12.15,1.45,0.0
20090615:2311,0.0,0.0,0.0,11.57,1.03,0.0
20090616:0011,0.0,0.0,0.0,11.39,0.62,0.0
20090616:0111,0.0,0.0,0.0,11.41,0.48,0.0
20090616:0211,0.0,0.0,0.0,10.59,1.38,0.0
20090616:0311,107.4,24.44,4.59,10.74,1.59,0.0
20090616:0411,33.1,12.67,12.37,10.89,1.79,0.0
20090616:0511,1349.6,182.48,20.83,11.32,1.86,0.0
20090616:0611,2667.4,331.13,29.63,12.32,2.62,0.0
20090616:0711,4077.4,492.18,38.42,13.34,3.93,0.0
20090616:0811,0.0,0.0,0.0,14.29,4.34,0.0
20090616:0911,2316.4,288.07,53.76,14.78,4.83,0.0
20090616:1011,0.0,0.0,0.0,14.76,5.24,0.0
20090616:1111,4294.7,519.37,59.45,14.48,5.45,0.0
20090616:1211,6510.3,789.7,56.45,14.61,5.38,0.0
20090616:1311,5394.8,651.0,50.41,14.42,5.03,0.0
20090616:1411,4925.5,593.18,42.62,14.37,4.83,0.0
20090616:1511,3359.1,409.59,34.01,14.38,4.83,0.0
20090616:1611,1731.3,223.27,25.16,14.13,4.48,0.0
20090616:1711,787.7,112.67,16.49,13.57,4.07,0.0
20090616:1811,293.8,49.78,8.33,12.97,3.24,0.0
20090616:1911,0.0,0.0,0.0,11.87,2.62,0.0
20090616:2011,0.0,0.0,0.0,11.55,2.62,0.0
20090616:2111,0.0,0.0,0.0,11.56,2.9,0.0
20090616:2211,0.0,0.0,0.0,11.45,3.17,0.0
20090616:2311,0.0,0.0,0.0,11.29,3.45,0.0
20090617:0011,0.0,0.0,0.0,10.98,3.72,0.0
20090617:0111,0.0,0.0,0.0,10.68,3.93,0.0
20090617:0211,0.0,0.0,0.0,10.14,3.86,0.0
20090617:0311,2.6,6.34,4.59,9.57,3.79,0.0
20090617:0411,445.9,67.88,12.36,9.82,3.72,0.0
20090617:0511,1431.6,207.88,20.82,10.29,4.55,0.0
20090617:0611,2744.6,335.23,29.63,10.92,5.45,0.0
20090617:0711,3826.0,457.01,38.42,11.78,5.03,0.0
20090617:0811,3077.3,372.35,46.71,12.59,5.03,0.0
20090617:0911,2483.6,305.05,53.77,13.09,5.03,0.0
20090617:1011,4516.0,545.11,58.45,13.74,4.9,0.0
20090617:1111,4282.9,519.32,59.48,14.28,4.62,0.0
20090617:1211,4451.2,540.69,56.5,14.67,4.41,0.0
20090617:1311,5004.8,609.18,50.47,15.31,4.21,0.0
20090617:1411,3851.5,470.27,42.68,15.31,3.66,0.0
20090617:1511,2734.1,339.56,34.07,15.44,3.17,0.0
20090617:1611,2158.0,284.4,25.22,15.44,2.41,0.0
20090617:1711,673.5,121.37,16.54,15.28,1.66,0.0
20090617:1811,249.1,44.35,8.38,14.57,0.76,0.0
20090617:1911,0.0,0.0,0.0,13.03,0.83,0.0
20090617:2011,0.0,0.0,0.0,10.77,1.52,0.0
20090617:2111,0.0,0.0,0.0,9.78,2.0,0.0
20090617:2211,0.0,0.0,0.0,9.64,2.41,0.0
20090617:2311,0.0,0.0,0.0,9.61,2.55,0.0
20090618:0011,0.0,0.0,0.0,10.07,2.62,0.0
20090618:0111,0.0,0.0,0.0,10.32,2.76,0.0
20090618:0211,0.0,0.0,0.0,10.35,3.03,0.0
20090618:0311,0.0,3.62,4.58,10.41,3.24,0.0
20090618:0411,212.7,38.92,12.36,10.87,3.59,0.0
20090618:0511,114.6,25.54,20.81,11.63,3.86,0.0
20090618:0611,975.8,131.49,29.62,13.02,4.0,0.0
20090618:0711,2210.1,274.37,38.41,13.8,4.48,0.0
20090618:0811,2769.8,341.04,46.71,15.01,4.62,0.0
20090618:0911,5539.0,677.11,53.77,16.32,4.69,0.0
20090618:1011,7074.9,878.86,58.46,17.33,4.62,0.0
20090618:1111,3338.6,414.67,59.51,18.19,4.62,0.0
20090618:1211,3857.7,477.5,56.54,18.55,4.76,0.0
20090618:1311,980.5,134.33,50.51,17.2,4.34,0.0
20090618:1411,1949.0,248.03,42.73,17.11,4.34,0.0
20090618:1511,3489.2,432.79,34.12,17.59,4.0,0.0
20090618:1611,2206.7,292.61,25.27,17.22,4.21,0.0
20090618:1711,738.5,125.07,16.59,16.44,3.31,0.0
20090618:1811,296.7,50.68,8.43,15.61,2.69,0.0
20090618:1911,0.0,0.0,0.0,14.58,1.59,0.0
20090618:2011,0.0,0.0,0.0,13.28,1.24,0.0
20090618:2111,0.0,0.0,0.0,12.64,1.1,0.0
20090618:2211,0.0,0.0,0.0,11.72,1.59,0.0
20090618:2311,0.0,0.0,0.0,11.55,1.72,0.0
20090619:0011,0.0,0.0,0.0,11.43,1.72,0.0
20090619:0111,0.0,0.0,0.0,11.04,1.79,0.0
20090619:0211,0.0,0.0,0.0,10.92,1.52,0.0
20090619:0311,0.0,3.62,4.57,10.61,1.45,0.0
20090619:0411,33.0,12.67,12.34,11.5,1.1,0.0
20090619:0511,181.6,35.0,20.79,12.3,0.83,0.0
20090619:0611,1006.1,136.22,29.6,13.57,0.48,0.0
20090619:0711,1874.6,238.62,38.39,14.66,1.52,0.0
20090619:0811,2136.3,270.28,46.69,15.25,1.59,0.0
20090619:0911,2097.1,266.38,53.76,16.07,1.93,0.0
20090619:1011,2206.8,279.68,58.47,16.81,2.62,0.0
20090619:1111,1161.9,156.09,59.53,17.36,3.31,0.0
20090619:1211,4157.5,514.34,56.57,17.56,3.66,0.0
20090619:1311,4858.0,599.65,50.56,17.41,3.59,0.0
20090619:1411,4805.4,591.55,42.77,17.3,3.52,0.0
20090619:1511,3779.9,468.48,34.16,17.3,3.59,0.0
20090619:1611,570.8,85.14,25.31,16.83,3.93,0.0
20090619:1711,671.2,121.74,16.64,14.34,3.59,0.0
20090619:1811,264.7,46.16,8.47,13.6,2.9,0.0
20090619:1911,0.0,0.0,0.0,13.08,2.83,0.0
20090619:2011,0.0,0.0,0.0,12.33,2.41,0.0
20090619:2111,0.0,0.0,0.0,11.73,2.55,0.0
20090619:2211,0.0,0.0,0.0,11.33,2.97,0.0
20090619:2311,0.0,0.0,0.0,11.09,3.24,0.0
20090620:0011,0.0,0.0,0.0,10.53,3.45,0.0
20090620:0111,0.0,0.0,0.0,10.07,3.45,0.0
20090620:0211,0.0,0.0,0.0,9.56,3.31,0.0
20090620:0311,89.9,21.72,4.56,9.18,3.31,0.0
20090620:0411,499.3,74.22,12.32,9.57,3.59,0.0
20090620:0511,1409.2,193.78,20.77,10.51,3.59,0.0
20090620:0611,2767.2,339.78,29.58,11.69,4.9,0.0
20090620:0711,4363.1,521.83,38.37,12.45,4.76,0.0
20090620:0811,4743.6,569.95,46.68,13.43,4.69,0.0
20090620:0911,4018.3,487.14,53.75,14.45,4.76,0.0
20090620:1011,4815.7,585.34,58.47,15.05,4.69,0.0
20090620:1111,3587.4,439.38,59.55,15.48,4.41,0.0
20090620:1211,2828.2,350.35,56.6,15.91,4.14,0.0
20090620:1311,4847.8,594.3,50.59,16.46,3.93,0.0
20090620:1411,4482.5,549.9,42.81,16.65,3.59,0.0
20090620:1511,3321.1,411.76,34.2,16.41,3.1,0.0
20090620:1611,1874.2,245.21,25.35,16.44,2.62,0.0
20090620:1711,804.3,128.43,16.68,16.22,2.28,0.0
20090620:1811,296.9,50.68,8.51,15.38,2.07,0.0
20090620:1911,0.0,0.0,0.0,13.8,1.31,0.0
20090620:2011,0.0,0.0,0.0,12.77,1.31,0.0
20090620:2111,0.0,0.0,0.0,11.6,1.17,0.0
20090620:2211,0.0,0.0,0.0,11.43,0.76,0.0
20090620:2311,0.0,0.0,0.0,10.51,1.03,0.0
20090621:0011,0.0,0.0,0.0,9.38,1.45,0.0
20090621:0111,0.0,0.0,0.0,9.02,1.45,0.0
20090621:0211,0.0,0.0,0.0,8.85,1.38,0.0
20090621:0311,60.7,17.2,4.54,8.6,1.38,0.0
20090621:0411,460.0,69.69,12.3,9.61,0.9,0.0
20090621:0511,1379.3,206.11,20.75,11.66,0.83,0.0
20090621:0611,2875.5,361.98,29.55,13.0,0.97,0.0
20090621:0711,4325.7,535.04,38.34,13.53,0.9,0.0
20090621:0811,3707.3,460.63,46.65,14.68,0.97,0.0
20090621:0911,3497.7,437.46,53.74,15.88,1.1,0.0
20090621:1011,1407.4,185.41,58.47,16.44,1.1,0.0
20090621:1111,3609.8,455.49,59.56,16.93,0.83,0.0
20090621:1211,4169.7,525.24,56.62,16.78,0.97,0.0
20090621:1311,1980.3,253.09,50.62,16.8,2.14,0.0
20090621:1411,4190.1,513.28,42.85,15.41,2.97,0.0
20090621:1511,1369.6,178.89,34.24,15.19,3.38,0.0
20090621:1611,214.6,39.73,25.39,14.66,3.38,0.0
20090621:1711,414.9,65.27,16.71,14.17,2.76,0.0
20090621:1811,264.2,46.16,8.54,13.9,2.28,0.0
20090621:1911,0.0,0.0,0.0,13.38,2.21,0.0
20090621:2011,0.0,0.0,0.0,12.77,2.14,0.0
20090621:2111,0.0,0.0,0.0,12.27,2.07,0.0
20090621:2211,0.0,0.0,0.0,11.88,1.59,0.0
20090621:2311,0.0,0.0,0.0,11.2,1.31,0.0
20090622:0011,0.0,0.0,0.0,10.67,1.59,0.0
20090622:0111,0.0,0.0,0.0,10.41,1.86,0.0
20090622:0211,0.0,0.0,0.0,10.05,1.93,0.0
20090622:0311,0.0,3.62,4.51,9.82,1.93,0.0
20090622:0411,362.5,57.92,12.27,10.45,1.79,0.0
20090622:0511,1137.1,152.84,20.71,11.67,1.93,0.0
20090622:0611,1900.3,240.4,29.52,13.12,2.14,0.0
20090622:0711,3855.6,472.28,38.31,14.67,2.62,0.0
20090622:0811,5417.6,669.29,46.62,16.31,2.83,0.0
20090622:0911,7187.9,903.04,53.71,17.37,3.31,0.0
20090622:1011,1222.7,163.65,58.45,18.05,3.72,0.0
20090622:1111,2227.4,282.53,59.56,17.99,3.86,0.0
20090622:1211,2604.3,327.59,56.64,18.36,4.14,0.0
20090622:1311,4245.7,524.38,50.64,18.74,4.69,0.0
20090622:1411,2462.0,309.6,42.87,18.62,5.17,0.0
20090622:1511,1638.9,212.36,34.27,18.1,4.97,0.0
20090622:1611,2309.9,308.47,25.42,17.88,4.69,0.0
20090622:1711,723.7,105.26,16.74,17.36,4.34,0.0
20090622:1811,295.9,50.68,8.57,16.34,4.14,0.0
20090622:1911,0.0,0.0,0.0,14.95,3.59,0.0
20090622:2011,0.0,0.0,0.0,13.92,3.52,0.0
20090622:2111,0.0,0.0,0.0,13.23,3.52,0.0
20090622:2211,0.0,0.0,0.0,12.8,3.66,0.0
20090622:2311,0.0,0.0,0.0,12.61,3.86,0.0
20090623:0011,0.0,0.0,0.0,12.68,4.07,0.0
20090623:0111,0.0,0.0,0.0,12.71,4.21,0.0
20090623:0211,0.0,0.0,0.0,12.8,4.41,0.0
20090623:0311,0.0,3.62,4.48,12.73,4.48,0.0
20090623:0411,197.2,37.11,12.23,12.72,4.69,0.0
20090623:0511,1361.0,187.38,20.68,13.17,4.28,0.0
20090623:0611,2848.6,353.36,29.48,13.89,5.1,0.0
20090623:0711,4787.7,576.34,38.28,14.73,5.38,0.0
20090623:0811,6008.4,725.36,46.59,15.5,5.72,0.0
20090623:0911,7519.1,919.82,53.68,16.55,6.0,0.0
20090623:1011,7351.7,903.98,58.43,17.61,6.41,0.0
20090623:1111,7345.6,905.93,59.55,18.95,7.1,0.0
20090623:1211,7900.1,977.97,56.65,19.36,6.97,0.0
20090623:1311,7068.7,868.7,50.66,19.48,6.9,0.0
20090623:1411,6028.4,734.64,42.9,19.13,6.83,0.0
20090623:1511,4191.5,514.85,34.29,18.55,6.83,0.0
20090623:1611,2361.7,314.76,25.44,17.75,6.69,0.0
20090623:1711,610.0,120.62,16.76,16.88,6.0,0.0
20090623:1811,241.1,43.44,8.59,16.04,6.21,0.0
20090623:1911,0.0,0.0,0.0,14.99,5.79,0.0
20090623:2011,0.0,0.0,0.0,14.3,5.38,0.0
20090623:2111,0.0,0.0,0.0,13.82,5.03,0.0
20090623:2211,0.0,0.0,0.0,13.37,4.9,0.0
20090623:2311,0.0,0.0,0.0,13.1,4.83,0.0
20090624:0011,0.0,0.0,0.0,12.92,4.76,0.0
20090624:0111,0.0,0.0,0.0,12.8,4.55,0.0
20090624:0211,0.0,0.0,0.0,12.78,4.48,0.0
20090624:0311,59.2,17.2,4.44,12.75,4.48,0.0
20090624:0411,505.7,76.03,12.19,13.21,4.62,0.0
20090624:0511,1379.7,201.7,20.63,14.26,4.41,0.0
20090624:0611,3218.5,403.2,29.44,15.39,4.9,0.0
20090624:0711,2840.4,350.89,38.23,16.92,5.79,0.0
20090624:0811,2995.0,371.29,46.55,18.54,6.55,0.0
20090624:0911,5592.3,686.89,53.65,19.41,6.62,0.0
20090624:1011,3958.1,489.75,58.41,19.87,6.48,0.0
20090624:1111,2534.5,320.12,59.54,20.11,6.34,0.0
20090624:1211,5359.6,663.17,56.65,20.15,6.0,0.0
20090624:1311,2000.2,256.88,50.67,20.11,5.79,0.0
20090624:1411,2660.7,334.85,42.91,20.25,5.93,0.0
20090624:1511,2101.0,268.79,34.31,20.36,6.21,0.0
20090624:1611,2182.6,290.17,25.46,19.8,5.79,0.0
20090624:1711,599.0,89.79,16.78,18.86,4.9,0.0
20090624:1811,300.5,51.59,8.6,17.93,4.69,0.0
20090624:1911,0.0,0.0,0.0,16.65,4.76,0.0
20090624:2011,0.0,0.0,0.0,16.28,4.41,0.0
20090624:2111,0.0,0.0,0.0,16.15,4.14,0.0
20090624:2211,0.0,0.0,0.0,16.1,4.21,0.0
20090624:2311,0.0,0.0,0.0,15.93,4.21,0.0
20090625:0011,0.0,0.0,0.0,15.68,4.28,0.0
20090625:0111,0.0,0.0,0.0,15.34,4.28,0.0
20090625:0211,0.0,0.0,0.0,15.06,4.14,0.0
20090625:0311,0.0,3.62,4.39,15.06,4.0,0.0
20090625:0411,32.2,12.67,12.14,15.15,4.14,0.0
20090625:0511,165.2,33.11,20.59,15.39,4.21,0.0
20090625:0611,199.8,37.84,29.39,15.39,3.93,0.0
20090625:0711,464.9,71.89,38.19,15.99,3.86,0.0
20090625:0811,870.6,121.09,46.5,16.52,3.24,0.0
20090625:0911,1247.5,165.55,53.61,17.07,5.17,0.0
20090625:1011,1555.3,202.44,58.38,17.96,5.03,0.0
