time,P,G(i),H_sun,T2m,WS10m,Int
20071205:1311,49.2,15.14,7.74,4.78,4.55,0.0
20071205:1411,0.0,0.0,0.0,4.98,4.21,0.0
20071205:1511,0.0,0.0,0.0,5.17,4.07,0.0
20071205:1611,0.0,0.0,0.0,5.43,4.07,0.0
20071205:1711,0.0,0.0,0.0,5.66,4.34,0.0
20071205:1811,0.0,0.0,0.0,5.92,4.62,0.0
20071205:1911,0.0,0.0,0.0,6.59,5.03,0.0
20071205:2011,0.0,0.0,0.0,6.85,5.31,0.0
20071205:2111,0.0,0.0,0.0,6.98,5.31,0.0
20071205:2211,0.0,0.0,0.0,6.99,5.24,0.0
20071205:2311,0.0,0.0,0.0,6.96,5.24,0.0
20071206:0011,0.0,0.0,0.0,6.9,5.31,0.0
20071206:0111,0.0,0.0,0.0,6.97,5.17,0.0
20071206:0211,0.0,0.0,0.0,7.14,4.97,0.0
20071206:0311,0.0,0.0,0.0,7.32,4.69,0.0
20071206:0411,0.0,0.0,0.0,7.18,4.55,0.0
20071206:0511,0.0,0.0,0.0,7.07,4.48,0.0
20071206:0611,0.0,0.0,0.0,7.05,4.55,0.0
20071206:0711,0.0,0.0,0.0,7.57,4.83,0.0
20071206:0811,290.3,48.24,6.68,7.51,4.62,0.0
20071206:0911,814.3,109.44,11.0,7.77,4.62,0.0
20071206:1011,381.5,59.6,13.37,8.02,4.83,0.0
20071206:1111,1112.9,143.16,13.58,8.22,4.41,0.0
20071206:1211,266.6,45.41,11.62,8.13,4.76,0.0
20071206:1311,634.3,89.19,7.66,7.94,4.41,0.0
20071206:1411,0.0,0.0,0.0,7.26,4.21,0.0
20071206:1511,0.0,0.0,0.0,6.71,3.93,0.0
20071206:1611,0.0,0.0,0.0,6.11,3.93,0.0
20071206:1711,0.0,0.0,0.0,5.88,3.86,0.0
20071206:1811,0.0,0.0,0.0,5.55,3.86,0.0
20071206:1911,0.0,0.0,0.0,5.78,4.0,0.0
20071206:2011,0.0,0.0,0.0,5.33,4.0,0.0
20071206:2111,0.0,0.0,0.0,5.07,4.21,0.0
20071206:2211,0.0,0.0,0.0,5.33,4.41,0.0
20071206:2311,0.0,0.0,0.0,5.68,4.83,0.0
20071207:0011,0.0,0.0,0.0,5.83,5.31,0.0
20071207:0111,0.0,0.0,0.0,6.05,5.66,0.0
20071207:0211,0.0,0.0,0.0,6.31,5.66,0.0
20071207:0311,0.0,0.0,0.0,6.51,5.66,0.0
20071207:0411,0.0,0.0,0.0,6.7,5.79,0.0
20071207:0511,0.0,0.0,0.0,6.91,6.14,0.0
20071207:0611,0.0,0.0,0.0,7.08,6.28,0.0
20071207:0711,0.0,0.0,0.0,7.0,6.62,0.0
20071207:0811,91.2,21.76,6.54,7.26,6.76,0.0
20071207:0911,230.1,40.68,10.86,7.77,6.9,0.0
20071207:1011,171.7,33.11,13.24,8.44,7.03,0.0
20071207:1111,220.9,39.73,13.47,9.41,7.31,0.0
20071207:1211,102.5,23.65,11.52,10.23,7.24,0.0
20071207:1311,198.0,36.89,7.58,10.56,7.79,0.0
20071207:1411,0.0,0.0,0.0,9.66,8.0,0.0
20071207:1511,0.0,0.0,0.0,8.47,8.14,0.0
20071207:1611,0.0,0.0,0.0,7.87,8.48,0.0
20071207:1711,0.0,0.0,0.0,6.64,7.59,0.0
20071207:1811,0.0,0.0,0.0,5.95,6.14,0.0
20071207:1911,0.0,0.0,0.0,6.5,7.86,0.0
20071207:2011,0.0,0.0,0.0,5.7,7.1,0.0
20071207:2111,0.0,0.0,0.0,5.41,6.41,0.0
20071207:2211,0.0,0.0,0.0,5.23,6.41,0.0
20071207:2311,0.0,0.0,0.0,5.33,6.48,0.0
20071208:0011,0.0,0.0,0.0,5.48,6.48,0.0
20071208:0111,0.0,0.0,0.0,5.28,6.48,0.0
20071208:0211,0.0,0.0,0.0,4.78,6.28,0.0
20071208:0311,0.0,0.0,0.0,4.63,5.86,0.0
20071208:0411,0.0,0.0,0.0,4.61,5.93,0.0
20071208:0511,0.0,0.0,0.0,4.77,6.34,0.0
20071208:0611,0.0,0.0,0.0,4.84,6.69,0.0
20071208:0711,0.0,0.0,0.0,4.99,7.31,0.0
20071208:0811,139.6,28.38,6.4,4.96,7.52,0.0
20071208:0911,167.7,32.16,10.73,4.92,7.38,0.0
20071208:1011,210.9,37.84,13.12,5.27,7.24,0.0
20071208:1111,167.2,32.16,13.36,5.54,6.97,0.0
20071208:1211,225.2,39.73,11.44,5.61,6.48,0.0
20071208:1311,73.0,18.92,7.51,5.72,6.14,0.0
20071208:1411,0.0,0.0,0.0,5.48,5.72,0.0
20071208:1511,0.0,0.0,0.0,5.17,5.24,0.0
20071208:1611,0.0,0.0,0.0,4.75,4.69,0.0
20071208:1711,0.0,0.0,0.0,4.33,4.28,0.0
20071208:1811,0.0,0.0,0.0,4.01,3.86,0.0
20071208:1911,0.0,0.0,0.0,3.78,3.86,0.0
20071208:2011,0.0,0.0,0.0,3.54,3.79,0.0
20071208:2111,0.0,0.0,0.0,3.35,3.79,0.0
20071208:2211,0.0,0.0,0.0,2.94,3.66,0.0
20071208:2311,0.0,0.0,0.0,2.87,3.86,0.0
20071209:0011,0.0,0.0,0.0,2.82,4.14,0.0
20071209:0111,0.0,0.0,0.0,2.92,4.48,0.0
20071209:0211,0.0,0.0,0.0,2.63,4.76,0.0
20071209:0311,0.0,0.0,0.0,2.4,4.97,0.0
20071209:0411,0.0,0.0,0.0,2.15,5.24,0.0
20071209:0511,0.0,0.0,0.0,1.87,5.45,0.0
20071209:0611,0.0,0.0,0.0,1.88,5.66,0.0
20071209:0711,0.0,0.0,0.0,2.71,5.79,0.0
20071209:0811,1601.9,194.47,6.27,3.02,5.86,0.0
20071209:0911,741.8,99.44,10.61,3.42,5.79,0.0
20071209:1011,357.9,55.81,13.01,3.85,4.83,0.0
20071209:1111,820.0,108.66,13.27,4.25,4.97,0.0
20071209:1211,341.0,53.92,11.36,4.49,4.55,0.0
20071209:1311,12.6,8.51,7.45,4.46,5.17,0.0
20071209:1411,0.0,0.0,0.0,3.56,4.62,0.0
20071209:1511,0.0,0.0,0.0,2.54,4.14,0.0
20071209:1611,0.0,0.0,0.0,2.0,3.86,0.0
20071209:1711,0.0,0.0,0.0,2.07,3.45,0.0
20071209:1811,0.0,0.0,0.0,2.42,3.38,0.0
20071209:1911,0.0,0.0,0.0,2.74,3.17,0.0
20071209:2011,0.0,0.0,0.0,2.77,3.1,0.0
20071209:2111,0.0,0.0,0.0,2.96,3.03,0.0
20071209:2211,0.0,0.0,0.0,3.03,2.83,0.0
20071209:2311,0.0,0.0,0.0,3.05,2.55,0.0
20071210:0011,0.0,0.0,0.0,2.95,2.28,0.0
20071210:0111,0.0,0.0,0.0,2.46,2.55,0.0
20071210:0211,0.0,0.0,0.0,2.4,2.55,0.0
20071210:0311,0.0,0.0,0.0,2.14,2.62,0.0
20071210:0411,0.0,0.0,0.0,2.26,2.69,0.0
20071210:0511,0.0,0.0,0.0,2.38,2.62,0.0
20071210:0611,0.0,0.0,0.0,2.56,2.55,0.0
20071210:0711,0.0,0.0,0.0,2.61,2.62,0.0
20071210:0811,1311.6,163.61,6.14,3.12,2.55,0.0
20071210:0911,2716.8,317.04,10.49,3.87,2.34,0.0
20071210:1011,2572.4,301.11,12.9,4.68,2.62,0.0
20071210:1111,1732.2,209.67,13.18,5.29,2.34,0.0
20071210:1211,845.4,112.2,11.29,5.45,2.14,0.0
20071210:1311,1333.3,166.96,7.4,5.4,2.21,0.0
20071210:1411,0.0,0.0,0.0,5.03,2.34,0.0
20071210:1511,0.0,0.0,0.0,4.58,2.41,0.0
20071210:1611,0.0,0.0,0.0,4.38,2.41,0.0
20071210:1711,0.0,0.0,0.0,4.2,2.21,0.0
20071210:1811,0.0,0.0,0.0,3.94,1.93,0.0
20071210:1911,0.0,0.0,0.0,3.35,1.52,0.0
20071210:2011,0.0,0.0,0.0,3.06,1.45,0.0
20071210:2111,0.0,0.0,0.0,2.82,1.38,0.0
20071210:2211,0.0,0.0,0.0,2.52,1.24,0.0
20071210:2311,0.0,0.0,0.0,2.54,1.1,0.0
20071211:0011,0.0,0.0,0.0,2.53,1.31,0.0
20071211:0111,0.0,0.0,0.0,2.61,1.45,0.0
20071211:0211,0.0,0.0,0.0,2.67,1.52,0.0
20071211:0311,0.0,0.0,0.0,2.67,1.66,0.0
20071211:0411,0.0,0.0,0.0,2.76,1.79,0.0
20071211:0511,0.0,0.0,0.0,2.76,1.86,0.0
20071211:0611,0.0,0.0,0.0,2.94,1.93,0.0
20071211:0711,0.0,0.0,0.0,3.16,2.14,0.0
20071211:0811,326.9,52.05,6.02,3.53,2.34,0.0
20071211:0911,211.9,37.84,10.38,4.06,2.62,0.0
20071211:1011,348.6,54.87,12.81,4.46,2.9,0.0
20071211:1111,1030.6,132.29,13.1,4.8,3.31,0.0
20071211:1211,387.9,59.59,11.22,4.92,3.45,0.0
20071211:1311,32.4,12.3,7.35,4.93,3.45,0.0
20071211:1411,0.0,0.0,0.0,4.87,3.45,0.0
20071211:1511,0.0,0.0,0.0,4.79,3.52,0.0
20071211:1611,0.0,0.0,0.0,4.81,3.52,0.0
20071211:1711,0.0,0.0,0.0,4.9,3.52,0.0
20071211:1811,0.0,0.0,0.0,5.02,3.52,0.0
20071211:1911,0.0,0.0,0.0,5.11,3.24,0.0
20071211:2011,0.0,0.0,0.0,5.28,2.97,0.0
20071211:2111,0.0,0.0,0.0,5.36,2.76,0.0
20071211:2211,0.0,0.0,0.0,5.42,2.62,0.0
20071211:2311,0.0,0.0,0.0,5.45,2.55,0.0
20071212:0011,0.0,0.0,0.0,5.45,2.55,0.0
20071212:0111,0.0,0.0,0.0,5.45,2.48,0.0
20071212:0211,0.0,0.0,0.0,5.45,2.55,0.0
20071212:0311,0.0,0.0,0.0,5.46,2.69,0.0
20071212:0411,0.0,0.0,0.0,5.47,2.76,0.0
20071212:0511,0.0,0.0,0.0,5.5,2.62,0.0
20071212:0611,0.0,0.0,0.0,5.46,2.48,0.0
20071212:0711,0.0,0.0,0.0,5.15,3.17,0.0
20071212:0811,0.0,0.0,0.0,5.17,3.45,0.0
20071212:0911,218.1,38.79,10.28,5.24,3.72,0.0
20071212:1011,255.3,43.52,12.72,5.28,3.86,0.0
20071212:1111,316.4,51.08,13.02,5.24,3.86,0.0
20071212:1211,167.3,32.16,11.17,5.2,3.86,0.0
20071212:1311,482.4,70.71,7.31,5.1,3.86,0.0
20071212:1411,0.0,0.0,0.0,4.89,3.79,0.0
20071212:1511,0.0,0.0,0.0,4.56,3.72,0.0
20071212:1611,0.0,0.0,0.0,4.13,3.59,0.0
20071212:1711,0.0,0.0,0.0,3.76,3.52,0.0
20071212:1811,0.0,0.0,0.0,3.64,3.59,0.0
20071212:1911,0.0,0.0,0.0,3.44,3.66,0.0
20071212:2011,0.0,0.0,0.0,3.33,3.79,0.0
20071212:2111,0.0,0.0,0.0,2.86,3.72,0.0
20071212:2211,0.0,0.0,0.0,2.19,3.52,0.0
20071212:2311,0.0,0.0,0.0,1.49,3.31,0.0
20071213:0011,0.0,0.0,0.0,1.42,3.1,0.0
20071213:0111,0.0,0.0,0.0,1.55,3.1,0.0
20071213:0211,0.0,0.0,0.0,1.59,2.97,0.0
20071213:0311,0.0,0.0,0.0,1.65,2.97,0.0
20071213:0411,0.0,0.0,0.0,1.28,2.9,0.0
20071213:0511,0.0,0.0,0.0,1.05,2.97,0.0
20071213:0611,0.0,0.0,0.0,0.63,3.03,0.0
20071213:0711,0.0,0.0,0.0,0.93,3.24,0.0
20071213:0811,833.0,109.55,5.8,1.38,3.45,0.0
20071213:0911,900.8,116.4,10.18,1.81,3.52,0.0
20071213:1011,408.6,61.49,12.64,2.19,3.86,0.0
20071213:1111,1082.1,136.45,12.96,2.52,4.62,0.0
20071213:1211,148.4,29.33,11.12,2.48,4.48,0.0
20071213:1311,155.6,30.27,7.28,2.3,3.93,0.0
20071213:1411,0.0,0.0,0.0,1.83,3.52,0.0
20071213:1511,0.0,0.0,0.0,1.37,3.24,0.0
20071213:1611,0.0,0.0,0.0,1.16,3.17,0.0
20071213:1711,0.0,0.0,0.0,0.86,3.1,0.0
20071213:1811,0.0,0.0,0.0,0.39,3.1,0.0
20071213:1911,0.0,0.0,0.0,0.23,3.03,0.0
20071213:2011,0.0,0.0,0.0,-0.09,3.03,0.0
20071213:2111,0.0,0.0,0.0,0.03,2.97,0.0
20071213:2211,0.0,0.0,0.0,-0.02,2.69,0.0
20071213:2311,0.0,0.0,0.0,0.02,2.62,0.0
20071214:0011,0.0,0.0,0.0,-0.03,2.48,0.0
20071214:0111,0.0,0.0,0.0,-0.17,2.62,0.0
20071214:0211,0.0,0.0,0.0,-0.17,2.9,0.0
20071214:0311,0.0,0.0,0.0,-0.23,3.03,0.0
20071214:0411,0.0,0.0,0.0,-0.18,3.1,0.0
20071214:0511,0.0,0.0,0.0,-0.1,3.03,0.0
20071214:0611,0.0,0.0,0.0,-0.13,2.97,0.0
20071214:0711,0.0,0.0,0.0,-0.09,2.76,0.0
20071214:0811,2522.9,294.79,5.71,0.1,2.69,0.0
20071214:0911,3942.6,448.46,10.09,0.56,2.55,0.0
20071214:1011,4818.3,546.46,12.56,1.19,3.03,0.0
20071214:1111,5271.1,598.72,12.9,1.56,3.24,0.0
20071214:1211,4206.9,478.53,11.08,1.71,3.1,0.0
20071214:1311,646.7,88.49,7.25,1.67,2.76,0.0
20071214:1411,0.0,0.0,0.0,1.43,2.48,0.0
20071214:1511,0.0,0.0,0.0,1.04,2.41,0.0
20071214:1611,0.0,0.0,0.0,0.48,2.28,0.0
20071214:1711,0.0,0.0,0.0,0.34,2.28,0.0
20071214:1811,0.0,0.0,0.0,0.06,2.21,0.0
20071214:1911,0.0,0.0,0.0,-0.05,1.93,0.0
20071214:2011,0.0,0.0,0.0,-0.09,1.79,0.0
20071214:2111,0.0,0.0,0.0,-0.14,1.79,0.0
20071214:2211,0.0,0.0,0.0,-0.29,1.79,0.0
20071214:2311,0.0,0.0,0.0,-0.52,1.86,0.0
20071215:0011,0.0,0.0,0.0,-0.82,1.86,0.0
20071215:0111,0.0,0.0,0.0,-1.02,2.0,0.0
20071215:0211,0.0,0.0,0.0,-1.28,2.0,0.0
20071215:0311,0.0,0.0,0.0,-1.5,2.0,0.0
20071215:0411,0.0,0.0,0.0,-1.63,2.0,0.0
20071215:0511,0.0,0.0,0.0,-1.81,1.79,0.0
20071215:0611,0.0,0.0,0.0,-1.84,1.79,0.0
20071215:0711,0.0,0.0,0.0,-1.52,1.1,0.0
20071215:0811,361.7,55.27,5.61,-1.56,0.83,0.0
20071215:0911,385.1,58.02,10.01,-1.14,0.76,0.0
20071215:1011,637.1,86.79,12.49,-0.96,0.69,0.0
20071215:1111,1693.1,201.48,12.85,-0.88,0.34,0.0
20071215:1211,866.7,112.03,11.04,-0.77,0.69,0.0
20071215:1311,1281.1,157.14,7.24,-0.8,1.86,0.0
20071215:1411,0.0,0.0,0.0,-0.94,2.14,0.0
20071215:1511,0.0,0.0,0.0,-1.03,1.93,0.0
20071215:1611,0.0,0.0,0.0,-1.06,1.86,0.0
20071215:1711,0.0,0.0,0.0,-1.08,1.86,0.0
20071215:1811,0.0,0.0,0.0,-1.14,1.66,0.0
20071215:1911,0.0,0.0,0.0,-1.12,1.79,0.0
20071215:2011,0.0,0.0,0.0,-1.07,1.1,0.0
20071215:2111,0.0,0.0,0.0,-1.3,1.1,0.0
20071215:2211,0.0,0.0,0.0,-1.22,1.24,0.0
20071215:2311,0.0,0.0,0.0,-1.25,1.45,0.0
20071216:0011,0.0,0.0,0.0,-1.16,1.45,0.0
20071216:0111,0.0,0.0,0.0,-1.06,1.59,0.0
20071216:0211,0.0,0.0,0.0,-1.17,1.79,0.0
20071216:0311,0.0,0.0,0.0,-1.08,1.86,0.0
20071216:0411,0.0,0.0,0.0,-0.93,1.79,0.0
20071216:0511,0.0,0.0,0.0,-0.98,1.72,0.0
20071216:0611,0.0,0.0,0.0,-0.95,1.59,0.0
20071216:0711,0.0,0.0,0.0,-0.93,1.38,0.0
20071216:0811,297.0,47.67,5.53,-0.87,1.38,0.0
20071216:0911,300.5,48.24,9.94,0.07,1.31,0.0
20071216:1011,401.8,60.54,12.43,1.18,1.66,0.0
20071216:1111,282.7,46.35,12.8,1.75,1.93,0.0
20071216:1211,155.7,30.27,11.02,2.03,2.28,0.0
20071216:1311,62.1,17.03,7.23,1.94,2.28,0.0
20071216:1411,0.0,0.0,0.0,1.66,2.14,0.0
20071216:1511,0.0,0.0,0.0,1.35,2.07,0.0
20071216:1611,0.0,0.0,0.0,1.09,2.0,0.0
20071216:1711,0.0,0.0,0.0,1.01,2.0,0.0
20071216:1811,0.0,0.0,0.0,0.91,1.93,0.0
20071216:1911,0.0,0.0,0.0,0.53,1.93,0.0
20071216:2011,0.0,0.0,0.0,0.57,1.93,0.0
20071216:2111,0.0,0.0,0.0,0.59,1.93,0.0
20071216:2211,0.0,0.0,0.0,0.66,1.79,0.0
20071216:2311,0.0,0.0,0.0,0.52,1.72,0.0
20071217:0011,0.0,0.0,0.0,0.51,1.59,0.0
20071217:0111,0.0,0.0,0.0,0.32,1.52,0.0
20071217:0211,0.0,0.0,0.0,0.23,1.38,0.0
20071217:0311,0.0,0.0,0.0,0.14,1.24,0.0
20071217:0411,0.0,0.0,0.0,-0.04,1.31,0.0
20071217:0511,0.0,0.0,0.0,-0.56,1.45,0.0
20071217:0611,0.0,0.0,0.0,-0.87,1.38,0.0
20071217:0711,0.0,0.0,0.0,-0.42,1.45,0.0
20071217:0811,233.9,40.01,5.45,-0.4,1.38,0.0
20071217:0911,261.9,43.52,9.87,-0.03,1.38,0.0
20071217:1011,215.9,37.84,12.38,0.25,1.66,0.0
20071217:1111,292.3,47.3,12.77,0.37,1.31,0.0
20071217:1211,208.1,36.89,11.0,0.46,0.83,0.0
20071217:1311,38.9,13.24,7.22,0.47,0.48,0.0
20071217:1411,0.0,0.0,0.0,0.4,0.55,0.0
20071217:1511,0.0,0.0,0.0,0.01,0.41,0.0
20071217:1611,0.0,0.0,0.0,0.08,0.28,0.0
20071217:1711,0.0,0.0,0.0,-0.07,0.41,0.0
20071217:1811,0.0,0.0,0.0,-0.13,0.55,0.0
20071217:1911,0.0,0.0,0.0,0.01,0.62,0.0
20071217:2011,0.0,0.0,0.0,0.08,0.9,0.0
20071217:2111,0.0,0.0,0.0,0.17,1.03,0.0
20071217:2211,0.0,0.0,0.0,0.06,1.31,0.0
20071217:2311,0.0,0.0,0.0,0.22,1.45,0.0
20071218:0011,0.0,0.0,0.0,0.17,1.59,0.0
20071218:0111,0.0,0.0,0.0,-0.03,1.66,0.0
20071218:0211,0.0,0.0,0.0,0.08,1.59,0.0
20071218:0311,0.0,0.0,0.0,0.06,1.52,0.0
20071218:0411,0.0,0.0,0.0,0.19,1.45,0.0
20071218:0511,0.0,0.0,0.0,0.2,1.45,0.0
20071218:0611,0.0,0.0,0.0,0.27,1.38,0.0
20071218:0711,0.0,0.0,0.0,0.29,1.24,0.0
20071218:0811,101.4,22.7,5.38,0.4,1.52,0.0
20071218:0911,178.4,33.11,9.81,0.76,1.38,0.0
20071218:1011,163.7,31.22,12.34,1.0,1.52,0.0
20071218:1111,56.3,16.08,12.74,1.1,1.38,0.0
20071218:1211,56.3,16.08,10.99,1.14,1.52,0.0
20071218:1311,62.4,17.03,7.23,1.1,1.72,0.0
20071218:1411,0.0,0.0,0.0,0.98,1.86,0.0
20071218:1511,0.0,0.0,0.0,0.76,1.31,0.0
20071218:1611,0.0,0.0,0.0,0.67,0.97,0.0
20071218:1711,0.0,0.0,0.0,0.31,0.9,0.0
20071218:1811,0.0,0.0,0.0,-0.01,1.03,0.0
20071218:1911,0.0,0.0,0.0,0.12,1.1,0.0
20071218:2011,0.0,0.0,0.0,-0.2,1.17,0.0
20071218:2111,0.0,0.0,0.0,-0.32,1.17,0.0
20071218:2211,0.0,0.0,0.0,-0.29,1.1,0.0
20071218:2311,0.0,0.0,0.0,-0.15,1.17,0.0
20071219:0011,0.0,0.0,0.0,-0.24,1.31,0.0
20071219:0111,0.0,0.0,0.0,-0.21,1.31,0.0
20071219:0211,0.0,0.0,0.0,-0.26,1.24,0.0
20071219:0311,0.0,0.0,0.0,-0.36,1.24,0.0
20071219:0411,0.0,0.0,0.0,-0.48,1.31,0.0
20071219:0511,0.0,0.0,0.0,-0.7,1.52,0.0
20071219:0611,0.0,0.0,0.0,-0.72,1.66,0.0
20071219:0711,0.0,0.0,0.0,-0.45,1.72,0.0
20071219:0811,158.5,30.43,5.31,-0.11,1.86,0.0
20071219:0911,269.3,44.46,9.76,0.26,1.93,0.0
20071219:1011,276.2,45.41,12.3,0.92,2.55,0.0
20071219:1111,260.4,43.52,12.72,1.3,2.76,0.0
20071219:1211,163.3,31.22,10.98,1.5,2.76,0.0
20071219:1311,50.2,15.14,7.24,1.54,2.83,0.0
20071219:1411,0.0,0.0,0.0,1.34,2.41,0.0
20071219:1511,0.0,0.0,0.0,1.04,2.41,0.0
20071219:1611,0.0,0.0,0.0,0.63,2.55,0.0
20071219:1711,0.0,0.0,0.0,0.1,2.62,0.0
20071219:1811,0.0,0.0,0.0,-0.34,2.69,0.0
20071219:1911,0.0,0.0,0.0,-0.26,2.97,0.0
20071219:2011,0.0,0.0,0.0,-0.35,3.1,0.0
20071219:2111,0.0,0.0,0.0,-0.36,3.24,0.0
20071219:2211,0.0,0.0,0.0,-0.39,3.45,0.0
20071219:2311,0.0,0.0,0.0,-0.67,3.38,0.0
20071220:0011,0.0,0.0,0.0,-0.72,3.52,0.0
20071220:0111,0.0,0.0,0.0,-0.76,3.38,0.0
20071220:0211,0.0,0.0,0.0,-0.77,3.45,0.0
20071220:0311,0.0,0.0,0.0,-0.77,3.45,0.0
20071220:0411,0.0,0.0,0.0,-0.88,3.31,0.0
20071220:0511,0.0,0.0,0.0,-1.04,3.24,0.0
20071220:0611,0.0,0.0,0.0,-1.0,3.24,0.0
20071220:0711,0.0,0.0,0.0,-0.72,3.52,0.0
20071220:0811,102.0,22.7,5.25,-0.66,3.45,0.0
20071220:0911,224.5,38.79,9.71,-0.49,3.31,0.0
20071220:1011,209.0,36.89,12.27,-0.11,3.17,0.0
20071220:1111,201.3,35.95,12.71,0.14,3.24,0.0
20071220:1211,135.9,27.43,10.99,0.28,3.31,0.0
20071220:1311,69.0,17.97,7.26,0.23,3.17,0.0
20071220:1411,0.0,0.0,0.0,0.0,2.76,0.0
20071220:1511,0.0,0.0,0.0,-0.23,2.48,0.0
20071220:1611,0.0,0.0,0.0,-0.39,2.34,0.0
20071220:1711,0.0,0.0,0.0,-0.43,2.41,0.0
20071220:1811,0.0,0.0,0.0,-0.57,2.34,0.0
20071220:1911,0.0,0.0,0.0,-0.61,2.62,0.0
20071220:2011,0.0,0.0,0.0,-0.73,2.34,0.0
20071220:2111,0.0,0.0,0.0,-0.78,2.55,0.0
20071220:2211,0.0,0.0,0.0,-0.95,2.41,0.0
20071220:2311,0.0,0.0,0.0,-1.13,2.41,0.0
20071221:0011,0.0,0.0,0.0,-1.29,2.28,0.0
20071221:0111,0.0,0.0,0.0,-1.38,2.28,0.0
20071221:0211,0.0,0.0,0.0,-1.37,2.41,0.0
20071221:0311,0.0,0.0,0.0,-1.36,2.41,0.0
20071221:0411,0.0,0.0,0.0,-1.39,2.28,0.0
20071221:0511,0.0,0.0,0.0,-1.33,2.28,0.0
20071221:0611,0.0,0.0,0.0,-1.32,2.14,0.0
20071221:0711,0.0,0.0,0.0,-1.46,2.07,0.0
20071221:0811,230.6,39.43,5.2,-1.65,1.93,0.0
20071221:0911,295.1,47.3,9.68,-1.46,1.86,0.0
20071221:1011,278.9,45.41,12.25,-1.13,1.79,0.0
20071221:1111,247.5,41.62,12.7,-0.77,1.79,0.0
20071221:1211,122.6,25.54,11.0,-0.78,1.72,0.0
20071221:1311,75.8,18.92,7.29,-0.95,1.59,0.0
20071221:1411,0.0,0.0,0.0,-1.19,1.38,0.0
20071221:1511,0.0,0.0,0.0,-1.73,1.45,0.0
20071221:1611,0.0,0.0,0.0,-2.29,1.59,0.0
20071221:1711,0.0,0.0,0.0,-2.63,1.59,0.0
20071221:1811,0.0,0.0,0.0,-3.09,1.66,0.0
20071221:1911,0.0,0.0,0.0,-3.03,1.79,0.0
20071221:2011,0.0,0.0,0.0,-3.16,2.07,0.0
20071221:2111,0.0,0.0,0.0,-3.32,2.21,0.0
20071221:2211,0.0,0.0,0.0,-3.56,2.28,0.0
20071221:2311,0.0,0.0,0.0,-3.75,2.34,0.0
20071222:0011,0.0,0.0,0.0,-3.98,2.21,0.0
20071222:0111,0.0,0.0,0.0,-4.12,2.14,0.0
20071222:0211,0.0,0.0,0.0,-4.3,2.14,0.0
20071222:0311,0.0,0.0,0.0,-4.34,2.14,0.0
20071222:0411,0.0,0.0,0.0,-4.44,2.14,0.0
20071222:0511,0.0,0.0,0.0,-4.55,2.21,0.0
20071222:0611,0.0,0.0,0.0,-4.68,2.28,0.0
20071222:0711,0.0,0.0,0.0,-4.63,2.34,0.0
20071222:0811,1362.2,164.7,5.16,-4.47,2.28,0.0
20071222:0911,2606.2,294.82,9.65,-4.06,2.14,0.0
20071222:1011,3230.9,362.1,12.23,-3.33,2.21,0.0
20071222:1111,3385.0,380.15,12.71,-2.56,2.14,0.0
20071222:1211,2586.4,294.91,11.02,-1.98,2.07,0.0
20071222:1311,1426.4,172.04,7.32,-1.83,1.86,0.0
20071222:1411,0.0,0.0,0.0,-2.41,1.79,0.0
20071222:1511,0.0,0.0,0.0,-3.29,2.0,0.0
20071222:1611,0.0,0.0,0.0,-3.74,2.0,0.0
20071222:1711,0.0,0.0,0.0,-4.09,2.0,0.0
20071222:1811,0.0,0.0,0.0,-4.22,1.86,0.0
20071222:1911,0.0,0.0,0.0,-4.63,1.59,0.0
20071222:2011,0.0,0.0,0.0,-4.4,1.45,0.0
20071222:2111,0.0,0.0,0.0,-4.31,1.59,0.0
20071222:2211,0.0,0.0,0.0,-4.14,1.72,0.0
20071222:2311,0.0,0.0,0.0,-4.32,2.21,0.0
20071223:0011,0.0,0.0,0.0,-4.51,2.0,0.0
20071223:0111,0.0,0.0,0.0,-4.74,1.86,0.0
20071223:0211,0.0,0.0,0.0,-4.82,1.72,0.0
20071223:0311,0.0,0.0,0.0,-4.93,1.52,0.0
20071223:0411,0.0,0.0,0.0,-4.95,1.45,0.0
20071223:0511,0.0,0.0,0.0,-4.98,1.45,0.0
20071223:0611,0.0,0.0,0.0,-5.0,1.52,0.0
20071223:0711,0.0,0.0,0.0,-5.09,1.52,0.0
20071223:0811,354.7,53.79,5.12,-4.94,1.52,0.0
20071223:0911,551.1,75.83,9.62,-4.6,1.66,0.0
20071223:1011,387.7,57.7,12.23,-4.08,1.79,0.0
20071223:1111,502.0,70.77,12.72,-3.64,1.93,0.0
20071223:1211,676.1,89.99,11.05,-3.36,1.86,0.0
20071223:1311,809.1,104.71,7.36,-3.12,1.59,0.0
20071223:1411,0.0,0.0,0.0,-3.05,1.38,0.0
20071223:1511,0.0,0.0,0.0,-3.15,1.38,0.0
20071223:1611,0.0,0.0,0.0,-3.21,1.45,0.0
20071223:1711,0.0,0.0,0.0,-3.18,1.52,0.0
20071223:1811,0.0,0.0,0.0,-2.9,1.45,0.0
20071223:1911,0.0,0.0,0.0,-3.16,1.03,0.0
20071223:2011,0.0,0.0,0.0,-3.07,0.9,0.0
20071223:2111,0.0,0.0,0.0,-2.97,0.9,0.0
20071223:2211,0.0,0.0,0.0,-2.82,0.83,0.0
20071223:2311,0.0,0.0,0.0,-2.67,0.97,0.0
20071224:0011,0.0,0.0,0.0,-2.62,1.31,0.0
